# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:40
# LPB
# --------------

"varX","varY"
0.0215126674156636,0.338392794132233
0.432619325583801,0.283355630002916
0.833177603548393,0.93730230582878
0.430255682673305,0.963640656787902
0.194144150940701,0.555436946451664
0.95209595374763,0.85276666819118
0.959529407788068,0.73084629024379
0.647817503195256,0.0267938729375601
0.445377657888457,0.683435413520783
0.50071135442704,0.184227190446109
0.296112827258185,0.218506107805297
NA,0.715815573232248
0.698437764076516,0.622479942627251
0.458491463912651,0.437474608886987
0.296896657906473,0.59353550686501
0.190101412124932,0.849557908484712
0.639229127205908,0.196926865726709
0.655770497163758,0.470527307363227
0.335883506806567,0.909421370830387
0.0962580689229071,0.371333663119003
0.917600928572938,0.30379495723173
0.454283579951152,0.830763690639287
0.372942977817729,0.183095039334148
0.103963311528787,0.381517690140754
0.781908198259771,0.925527075771242
0.479809310054407,0.710054664174095
0.239460154436529,0.514899116242304
0.872795740142465,0.937689116457477
0.986705920891836,0.961378054460511
0.35876397578977,0.774806862697005
0.544079499784857,0.272968125296757
0.704391729552299,0.475878668483347
0.519573281984776,0.723282225430012
0.242842736886814,0.606637807330117
0.196006861981004,0.147736583370715
0.0973174793180078,0.734876277623698
0.569048698060215,0.195928096305579
0.74868938094005,0.278900453587994
0.488121155882254,0.774236452067271
0.651971623301506,0.605865367222577
0.158219565171748,0.636450081132352
0.729079085635021,NA
0.482312694890425,0.444014246342704
0.754805399803445,0.881946766283363
0.579854847863317,0.201590246055275
0.630765659967437,0.243205799022689
0.315403595101088,0.264813727932051
0.386994963977486,0.0600471457000822
0.45065300213173,0.181055530440062
0.0139654742088169,0.149220836581662
0.28065989469178,0.123721599113196
0.402543212519959,0.534476539585739
0.586721719242632,0.0327882433775812
0.821208434412256,0.740890759974718
0.949590509291738,0.0408239811658859
0.440056125866249,0.206014685798436
0.0520983946043998,0.055605269735679
0.271554355276749,0.823016253765672
0.298892077989876,0.0636874458286911
0.683153353398666,0.108371391426772
0.0218960943166167,0.633395866490901
0.856153650674969,0.298456573160365
0.553388256346807,0.293689736630768
0.754880823194981,0.861702182563022
0.78519880771637,0.478250603657216
0.699408198473975,0.822816245956346
0.920996462227777,0.587320437887684
0.0269928965717554,0.0684700272977352
0.861274051479995,0.538872217992321
0.607269591419026,0.561078198254108
0.399317044764757,0.191827924922109
0.466337869409472,0.95418096659705
0.93554134783335,0.658581075258553
0.382162321358919,0.374607844976708
0.782789593329653,0.250462658237666
0.0990413010586053,0.606544387061149
0.469252759590745,0.216111012501642
0.352569582872093,0.978537237970158
0.300467196386307,0.216308243339881
0.362394596450031,0.207024011528119
0.564451425103471,0.760193345835432
0.22786436509341,0.373026135610417
0.530137258348987,0.750750233186409
0.593981670914218,0.330439834855497
0.681011730572209,0.795443078037351
NA,0.656936661805958
0.524094790918753,0.796577904140577
0.553053908515722,0.630930498009548
0.58459670539014,0.928232452366501
0.0329465458635241,0.778375440975651
0.0598428808152676,0.593691293383017
0.668874568771571,0.493452925700694
0.523968977155164,0.496863019419834
0.231336373835802,0.867293408606201
0.877817072439939,0.11385993892327
0.144674176350236,0.0785951006691903
0.227817551000044,0.671941341366619
0.0102289514616132,NA
