# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:40
# LPB
# --------------

"varX","varY"
0.429769946495071,0.0263873434159905
0.589364185929298,0.918352647451684
0.341648152796552,0.973795938305557
0.363990856101736,0.30619017733261
0.0155354887247086,0.0543020335026085
0.432184228673577,0.375030734343454
0.0994316772557795,0.805888731265441
0.624386400450021,0.245077803032473
0.741909791482612,NA
0.586041852133349,0.932132492307574
0.795535166049376,0.183151469100267
0.516770810587332,0.269323582295328
0.49162785965018,0.484576862771064
0.356168471043929,0.554102782160044
NA,0.498621619073674
0.869799565756693,0.446526675252244
0.590868725441396,NA
0.0551590486429632,0.99765596841462
0.982587721431628,0.665516175795346
0.929620191454887,0.269772630883381
0.649097730405629,0.668557313038036
0.930499748326838,0.306313382694498
0.108018560800701,0.975054560694844
0.479755388107151,0.954925047233701
0.203931837808341,0.0557547882199287
NA,0.88999735773541
0.512061834335327,0.744101657299325
0.379809689009562,0.568052461370826
0.334130197297782,0.40242361696437
0.374053306644782,0.844314399641007
0.28765301220119,0.196187302237377
0.90455653029494,0.841572260251269
0.964251216035336,0.506769751897082
0.537518171127886,0.767417107243091
0.231288442853838,0.762049743207172
0.404240071075037,0.651318850228563
0.703321479260921,0.28675760095939
0.406616893131286,0.0794510634150356
0.378732116892934,0.336159814847633
