# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:39
# LPB
# --------------

"varX","varY"
NA,0.42075325595215
0.526728878030553,0.332676656078547
0.412346184253693,0.467578524257988
0.178416820941493,0.804397796513513
0.231472650077194,0.845029718242586
0.172708086436614,NA
0.73220316786319,0.857460436178371
0.993542297743261,0.00602923799306154
0.164250137284398,NA
0.929002318764105,0.856037762016058
NA,0.779255032073706
0.705216402420774,0.521324058063328
0.505469347815961,NA
0.510494876652956,0.573932269355282
0.275660341838375,0.271118602016941
0.472052075667307,0.607478697784245
0.569829499348998,0.780910615576431
0.428640558384359,0.990125166950747
0.473500133026391,0.774895123904571
NA,0.562886228086427
0.915450806962326,NA
0.815424849512056,0.364772900007665
0.0673905522562563,0.884039911441505
0.800570568302646,0.946663749404252
0.790784075157717,0.641136952675879
NA,0.732348265592009
0.282657421892509,0.964433076092973
0.432035848964006,0.380745992297307
0.590400977991521,0.133507828693837
0.708883049432188,0.775849143275991
