# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:39
# LPB
# --------------

"varX","varY"
0.552086070645601,0.18924762820825
0.482399550266564,0.0744068708736449
0.493983759079129,NA
0.305849414784461,0.294566151918843
0.275840759277344,0.625824162969366
0.163163788849488,0.577517262194306
0.450224749743938,0.448180438717827
0.0810498555656523,0.0108339972794056
0.530337941134349,0.470260707428679
0.20735570602119,0.0395067224744707
0.140784901333973,0.458941179094836
0.870726321358234,0.80370136979036
0.162021089810878,0.012620841152966
0.245420843362808,0.118725502397865
0.995673944475129,0.900198636110872
0.311649643350393,0.590557327959687
0.137654903810471,0.154581255977973
0.172356417635456,0.840164273744449
0.604661183897406,0.242792894598097
0.820247277850285,0.474790051579475
0.310663064476103,0.090855602407828
0.123696672264487,NA
NA,0.473250786308199
0.294603689806536,0.320121925557032
0.781490384135395,0.229989787330851
0.971535524819046,0.733700085664168
0.222849367884919,0.519334720913321
0.353417354403064,0.368893860606477
NA,0.319826774299145
0.378903184784576,0.871919471072033
0.388298236066476,0.976773042464629
0.752035530749708,0.163218120811507
0.941071053734049,0.911509267287329
0.797427432145923,0.0673814027104527
0.14466788736172,0.020892760483548
0.303686721017584,0.590562300058082
0.493173955706879,0.908472372684628
0.792444079183042,0.461017902940512
0.452113954117522,0.246273290365934
0.105084066279233,NA
0.00733861024491489,0.0787585694342852
0.02762157516554,0.0852932641282678
0.0947125616949052,0.39222114533186
0.339545685565099,NA
NA,0.254658628953621
0.411601162981242,0.113433137536049
0.523894450860098,0.769749153871089
0.860343245556578,0.898513089632615
0.00251870322972536,0.819996390491724
0.142399793490767,0.114036245504394
0.544580464717001,NA
NA,0.0695353613700718
0.367743194103241,0.869021580554545
0.186600357294083,0.400682118954137
0.672814338468015,0.986919609364122
0.80028847255744,0.106814526952803
0.792288469616324,0.534092982532457
0.441128940088674,0.693757133092731
0.659216225612909,0.0708182374946773
0.83594983140938,0.865199026186019
0.402928180294111,0.573424711590633
0.380224704742432,0.600828092545271
0.231849338160828,0.809487647609785
0.332101996522397,0.268750312272459
0.904283591546118,0.228509216336533
0.259703617775813,0.86897416645661
0.860756755340844,0.843326217029244
0.851473504444584,0.699989235494286
0.931516725802794,0.856846028473228
0.466569849289954,0.696622802643105
0.132320281118155,0.193141591502354
0.475477872183546,0.405399521579966
0.0492656480055302,0.830821631709114
NA,0.275662022409961
0.323099714005366,0.61995134013705
0.0537214260548353,0.403428075369447
0.244271859759465,0.376511695096269
0.125402407487854,0.184621430234984
0.158702639164403,0.391119368141517
0.612957182573155,0.397370681166649
0.265509328339249,0.837787302443758
0.741894804406911,0.289206311572343
0.841938917757943,0.838782945415005
0.196058142231777,0.207256731344387
0.996867696521804,0.697752689942718
0.646985176485032,0.11177576542832
0.209103039000183,0.759918716736138
0.398492787964642,0.533834857633337
0.580580483190715,0.605064013041556
0.640625525731593,0.239297996507958
