# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:39
# LPB
# --------------

"varX","varY"
0.451806091237813,0.768678156193346
0.137793379370123,0.706870086723939
0.391353306360543,0.579401305876672
NA,0.874647294636816
0.769238793058321,0.813758916221559
0.817509562941268,0.750454274239019
0.898076931014657,0.487977304961532
0.425911202095449,0.271990577923134
0.851607996271923,0.729407377541065
0.46318907965906,0.431184760760516
NA,0.0184504811186343
0.155627515166998,0.0776656579691917
NA,0.396976476768032
0.344853159971535,0.874805790837854
NA,0.210967097431421
0.525286452146247,0.586252346169204
0.201327226823196,0.480390379903838
0.0716551810037345,NA
0.106943064369261,0.82244068570435
0.916756447171792,0.617549383779988
0.720943801570684,NA
NA,0.993332559010014
0.913358574965969,0.559089118614793
NA,NA
0.651685363613069,0.414585715392604
0.804341253591701,0.182887616334483
0.190847765887156,0.654556110501289
0.946175748715177,0.663478099741042
0.023665765998885,NA
0.386223739944398,0.0831815439742059
0.402444949606434,0.988411488709971
0.878796891774982,0.418011870235205
0.247759035555646,0.86579007585533
0.40489579597488,NA
0.00483229686506093,0.492090099025518
0.00101080187596381,0.374624156625941
0.813137969002128,0.404153737938032
0.656343196518719,0.725544611923397
0.8527607107535,0.71716942708008
0.407522938679904,0.299779606750235
0.351268018828705,0.909477196866646
0.0558435653802007,NA
