# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:39
# LPB
# --------------

"varX","varY"
0.266700184438378,0.00374255049973726
0.0271793296560645,0.793638241710141
0.76718599232845,0.216264615301043
0.0867657877970487,NA
0.149558190722018,0.710948089137673
0.960886592743918,0.0869427998550236
NA,0.0898366130422801
0.151075744302943,0.0664537332486361
0.0573124464135617,0.0334056476131082
0.958269694354385,0.0785181322135031
0.242831201292574,0.0889829390216619
0.935316396411508,NA
0.0964111904613674,0.611677023814991
0.27364455210045,0.146928252652287
0.02230543945916,0.905563385225832
0.903968076221645,0.446739394916221
0.958233979996294,0.934632771881297
0.244763972004876,0.345299220178276
0.465941970236599,0.293238359037787
0.488328563049436,0.328736345516518
0.498541681561619,0.670249549206346
0.888528443872929,0.637986283516511
0.367248763795942,0.995565489865839
0.191420076647773,0.00308160437270999
0.505306142847985,0.193701308919117
NA,0.636404705233872
0.626900422852486,0.158346589189023
0.0526067703031003,0.702124328818172
0.955992356408387,0.257321561919525
0.606647566659376,0.190744495717809
0.243156690848991,0.146728039719164
0.957016308326274,0.275952882366255
NA,NA
0.700024971738458,0.183551704045385
0.288177364505827,0.0717739399988204
0.421749819070101,0.665369631722569
0.700314558343962,0.207360439002514
0.591117742005736,0.724222015123814
0.6154132806696,0.766985793365166
NA,0.0365236464422196
0.776390417013317,NA
0.33088557026349,0.401587063679472
0.0309439529664814,0.499633465195075
0.482762473635375,0.0997702509630471
0.0223304131068289,0.904516636393964
0.688683904940262,0.0323026368860155
0.0913381476420909,0.336569866398349
0.11168359988369,0.833859716542065
