# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:40
# LPB
# --------------

"varX","varY"
0.160554168513045,NA
0.0433234428055584,0.31713254400529
0.920339750824496,0.0162638004403561
NA,0.619275047909468
0.638469145866111,NA
NA,0.092632215237245
0.668799260631204,NA
0.613344128243625,0.498473431216553
NA,0.951174817746505
NA,0.674372316570953
0.841747072990984,0.880823639687151
0.657679502153769,0.67866941774264
0.468599393498152,0.443400426767766
0.190971122821793,0.56281018210575
0.847344880923629,0.116487944265828
0.216915510827675,NA
