# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:39
# LPB
# --------------

"varX","varY"
0.914222127757967,0.590089672012255
0.251911744009703,0.740341574186459
0.280594497220591,0.227596580749378
0.908355931052938,0.654026561649516
0.973704311763868,0.0143639037851244
0.717052020132542,0.772730662487447
0.4091968589928,0.241702900966629
0.806465332629159,0.343771572690457
0.823234890820459,0.125178035115823
0.506037961691618,0.0708319360855967
0.919930247589946,0.0875902494881302
0.479200682602823,0.574614717625082
0.344046966172755,0.997739266371354
0.230798375792801,0.40696356096305
0.18851764802821,0.417599781416357
0.854374416638166,0.6093759262003
0.829985957127064,0.2262102807872
0.387079007457942,0.818674541544169
0.512099293060601,0.38478587474674
0.290978437755257,0.181778141995892
0.177178942831233,0.274304872378707
0.641448949463665,0.755283305887133
0.1720882342197,0.667816119268537
0.452858394943178,0.0185886479448527
0.74762143031694,0.0285557648167014
0.653784001711756,0.801950551802292
0.359582153148949,0.843716048169881
0.951760133495554,0.267886002315208
0.166402807924896,0.415775619680062
0.310136262560263,0.0350529968272895
0.454731216654181,0.569764919113368
0.913033917080611,0.994575365213677
0.674712011124939,0.370754898292944
0.216630930546671,0.72299774363637
0.357989298878238,0.657062179874629
0.283646469237283,0.536702672718093
0.29289938788861,0.97989055630751
0.0358900679275393,0.105337062152103
0.885332076111808,0.00222458830103278
NA,0.0147479507140815
0.0989911707583815,0.992829848546535
0.0886658786330372,0.863082005875185
0.414518762612715,0.296647549141198
0.571183341089636,0.566969788633287
0.418946819845587,0.730837506707758
0.979194497922435,0.388394381385297
0.222768534207717,0.61992153711617
0.509956500958651,NA
0.717147144023329,0.694035340100527
0.117759469663724,0.0764840126503259
0.824611456133425,0.135153804905713
0.201285654911771,0.306544832652435
0.100518516032025,0.789664061274379
NA,0.200219962978736
0.840279671829194,0.733310192124918
0.596366333542392,0.00683815334923565
0.704478767467663,0.538430012296885
0.33223579544574,0.173903741175309
0.966952883638442,0.0268892103340477
0.726834471803159,0.142205009469762
0.725110280327499,0.435663053765893
0.115996388252825,0.414603991433978
0.637759768869728,0.380387231009081
0.75648575508967,0.783713925629854
0.704077544854954,0.720939852530137
0.135566657874733,0.354819532018155
0.892893573734909,0.985065500251949
0.255670670885593,0.934116760268807
0.268837273353711,0.497122367378324
0.430987037718296,0.0820579323917627
0.750400624936447,0.697557788342237
0.809231528546661,0.307081571081653
0.624391673831269,0.719404840376228
0.0188062081579119,NA
0.694109279196709,0.976650151889771
0.190587903372943,0.460603149374947
0.0652015754021704,0.508404118940234
0.645884826313704,0.478126093745232
0.209678288316354,0.151841701939702
0.0417783414013684,0.956580755533651
0.397411708720028,0.345887846080586
0.00923366681672633,0.0391413706820458
0.838448796421289,0.831697336398065
0.711122715845704,0.0363632994703948
0.588848254177719,0.0586849683895707
0.0972950721625239,0.570156182628125
0.866697982884943,0.329552025534213
0.695681535871699,0.344404969597235
