# simulated random data file for batch processing
# timestamp: 2018-05-10 07:03:40
# LPB
# --------------

"varX","varY"
0.866186390863732,0.870063617359847
0.869582096347585,0.453897199127823
0.199075708165765,0.937400535214692
0.525689717382193,0.870359335560352
0.964480757946149,0.460998675785959
0.951086349785328,0.72914265980944
0.253444426460192,0.823284760117531
0.98275013663806,0.163011919474229
0.679341833340004,0.733152114786208
0.316819371422753,0.565808113664389
0.1348882089369,0.858472484396771
NA,0.776351979235187
0.4361501801759,0.0443601191509515
0.595812742598355,0.763831990072504
0.293446420691907,0.743273712927476
0.41083834390156,0.990450696321204
0.544905401067808,0.846135631203651
0.0579834245145321,0.736508322879672
0.0398683587554842,0.52928441693075
0.0582668364513665,0.0703424422536045
0.122556160902604,0.497960556996986
0.167579476954415,0.970872793579474
0.0258594376500696,0.732944870367646
0.32921877456829,0.597603092202917
0.983714716974646,0.757777207298204
0.852277726400644,0.784695535432547
0.978823916520923,0.676311075221747
0.0921479212120175,0.415698401164263
0.598055807873607,0.427845953963697
0.262269901810214,0.458280712366104
0.935185112990439,0.382836237316951
0.801214734790847,0.465142798842862
0.259794929297641,0.939146282151341
0.102301227394491,0.772244764026254
0.64693613583222,0.362073228228837
0.76354731968604,0.10070585925132
0.966957656433806,0.184371355455369
0.906301059992984,0.247756525175646
0.921247961930931,0.965466446010396
NA,0.231365512358025
0.773366700392216,NA
0.75672910339199,0.29828645917587
0.133231419371441,NA
0.818627969827503,0.876309431158006
0.52718182397075,0.230001163668931
0.880929754814133,0.164602505741641
0.49237145180814,0.164935884531587
0.680648823734373,0.900707867462188
0.22097311145626,0.918600989272818
0.131020275410265,0.493444990366697
0.320440829033032,0.873924697283655
