# Summary stats for batch processing of regression models
# timestamp: 2018-05-10 07:03:40
# LPB
# -------------------------

"ID","fileName","slope","pval","r2"
1,"ranFile001.csv",0.0251704632245301,0.86512699130658,0.00101159411262441
2,"ranFile002.csv",0.280390820543819,0.0156433384571951,0.0726116136378672
3,"ranFile003.csv",-0.100176066766187,0.384114031325224,0.00925112365221462
4,"ranFile004.csv",0.103311637528193,0.438987725663603,0.0111318872779449
5,"ranFile005.csv",-0.238070752178925,0.304093344063138,0.0421808744252978
6,"ranFile006.csv",-0.191569019450278,0.221144512822798,0.0381303694420645
7,"ranFile007.csv",-0.461529654958272,0.00411657990554566,0.183879295161431
8,"ranFile008.csv",-0.0926381747431974,0.467409133331224,0.00854980722057399
9,"ranFile009.csv",-0.299780166859913,0.236236431607808,0.0693850023233177
10,"ranFile010.csv",-0.1297638769682,0.234543275465052,0.0163911900649179
11,"ranFile011.csv",0.569625919457071,0.176605565062274,0.111042248122074
12,"ranFile012.csv",-0.0259701391547959,0.816206212073045,0.000877997971132401
13,"ranFile013.csv",0.066808189251206,0.696256647835303,0.00453825550077524
14,"ranFile014.csv",-0.00318967466512933,0.978202083356976,1.19443194718655e-05
15,"ranFile015.csv",-0.0812163530534688,0.614164218832185,0.00755711236490118
16,"ranFile016.csv",-0.0280361941448634,0.819533922332881,0.000806625086191422
17,"ranFile017.csv",0.197101720593647,0.0616133385278223,0.0409726541085928
18,"ranFile018.csv",0.0555089454051137,0.824578376897031,0.00338073261149934
19,"ranFile019.csv",-0.39042776839871,0.0651367600128848,0.134696819984604
20,"ranFile020.csv",0.1166945396208,0.411058293425741,0.013034666904643
21,"ranFile021.csv",0.234834347625532,0.414059082871254,0.0677038291716409
22,"ranFile022.csv",0.0575102098373596,0.636803996320535,0.00345045575224159
23,"ranFile023.csv",0.126999295323813,0.285826442747687,0.0172409499765297
24,"ranFile024.csv",-0.0446297388398356,0.878833011151829,0.00220843682121993
25,"ranFile025.csv",-0.139851280346181,0.471416606801029,0.0218228711695104
26,"ranFile026.csv",0.0159304899208215,0.905184749586749,0.000246712053319144
27,"ranFile027.csv",-0.297696348914495,0.120555200848598,0.101535098061396
28,"ranFile028.csv",-0.669276417263872,0.448755207974496,0.149602223757532
29,"ranFile029.csv",0.271486997511509,0.0834233916564111,0.103218155466348
30,"ranFile030.csv",0.223717298326717,0.438357127402424,0.0319287016156408
31,"ranFile031.csv",-0.10394789229139,0.400385786393612,0.0122226771246109
32,"ranFile032.csv",-0.166868719259795,0.0924831148572688,0.031477266464959
33,"ranFile033.csv",0.116917717826209,0.758408176052422,0.00571426114527266
34,"ranFile034.csv",-0.118834647065287,0.316200271230272,0.0135746121735551
35,"ranFile035.csv",0.12049230911656,0.334428330343765,0.0141228106759581
36,"ranFile036.csv",-0.343102287881053,0.00128775981983625,0.138471738023941
37,"ranFile037.csv",-0.227222894609827,0.338436233090632,0.0539907417615104
38,"ranFile038.csv",0.0274080555248958,0.863855474251799,0.000605998484394021
39,"ranFile039.csv",0.108876249103583,0.404222785559524,0.0134176726050086
40,"ranFile040.csv",-0.259543495262282,0.138088495496294,0.0742415775843597
41,"ranFile041.csv",0.137284703019203,0.551847146009826,0.017984447042754
42,"ranFile042.csv",-0.447579372876962,0.196933031625982,0.25979442793924
43,"ranFile043.csv",-0.0381427881553286,0.78322630531004,0.00133868473060666
44,"ranFile044.csv",-0.221980526498712,0.236073329844201,0.0464653061094609
45,"ranFile045.csv",-0.0543935544292099,0.700883357232691,0.00197859120573163
46,"ranFile046.csv",-0.84074955333578,0.0403746349953923,0.427274115931652
47,"ranFile047.csv",-0.118099588556649,0.309677580020002,0.0139429490695358
48,"ranFile048.csv",-0.122763935191869,0.26898052282459,0.0217750800325414
49,"ranFile049.csv",0.196552324626075,0.162589031660851,0.0448402166953927
50,"ranFile050.csv",-0.202215342386138,0.155864023890636,0.0423812364402741
51,"ranFile051.csv",-0.221879087416764,0.0450385098071659,0.0486762242856736
52,"ranFile052.csv",-0.281586580336977,0.155846114780948,0.0638882925530973
53,"ranFile053.csv",0.0371806957295887,0.717238009812418,0.00169084820750285
54,"ranFile054.csv",-0.00997225344892265,0.94239395194641,7.30262771190229e-05
55,"ranFile055.csv",0.0401518742219669,0.747013726953537,0.00147486622756163
56,"ranFile056.csv",0.0425605518702651,0.744707116559961,0.00178040659285459
57,"ranFile057.csv",0.0424734486967907,0.72180843375554,0.00193343692116936
58,"ranFile058.csv",-0.15166221475855,0.15955348215959,0.0221067911745744
59,"ranFile059.csv",0.26966785507078,0.0145223529239347,0.0625348135856019
60,"ranFile060.csv",0.205293203282085,0.190973184363317,0.0413406604365244
61,"ranFile061.csv",-0.0340520122487209,0.814300090543815,0.00105025087767292
62,"ranFile062.csv",-0.0445572859862513,0.843892395462799,0.00249726211592012
63,"ranFile063.csv",-0.106353756689119,0.347368708508751,0.0121057017680188
64,"ranFile064.csv",0.181432189634064,0.219475689927535,0.0254435924110817
65,"ranFile065.csv",-0.126388221398415,0.327431070288101,0.0137037763594191
66,"ranFile066.csv",-0.0251348383230574,0.838737739425446,0.000613359767558381
67,"ranFile067.csv",0.0492553688275285,0.812081087007076,0.00275250883449879
68,"ranFile068.csv",-0.171470367554387,0.453345046319332,0.0284119516694169
69,"ranFile069.csv",0.528181400723071,0.161971128949454,0.349716008068724
70,"ranFile070.csv",0.0846162429494949,0.5554234996321,0.0103238658512016
71,"ranFile071.csv",0.133397793198645,0.243541588289947,0.0202422497805845
72,"ranFile072.csv",-0.0375706990008227,0.736499189848132,0.00127856735838
73,"ranFile073.csv",-0.168951752698351,0.14299642089883,0.033219942256082
74,"ranFile074.csv",0.132631669835378,0.36082114326087,0.0154860650638932
75,"ranFile075.csv",0.045341597699853,0.878613683418587,0.00186280426625258
76,"ranFile076.csv",0.0695041892390894,0.576281748376516,0.00441964767811098
77,"ranFile077.csv",-0.256975010793613,0.0869815654427553,0.0976507132569849
78,"ranFile078.csv",0.0669295027312041,0.583257020780435,0.00496264290573046
79,"ranFile079.csv",0.0509643375372465,0.652703798579111,0.00308685930271699
80,"ranFile080.csv",0.014402506708447,0.89817761238401,0.000266211597343992
81,"ranFile081.csv",-0.355894836280234,0.415298452171528,0.0673576171089374
82,"ranFile082.csv",0.0951152484910786,0.557938444799551,0.00786000474530022
83,"ranFile083.csv",-0.17331831902097,0.568414766360825,0.0237935280540721
84,"ranFile084.csv",0.104578489756189,0.581641566025125,0.0102367469978522
85,"ranFile085.csv",-0.235848019847535,0.0549651164394635,0.0653417165275968
86,"ranFile086.csv",0.0120037614089026,0.938184173482124,0.000185018241203118
87,"ranFile087.csv",-0.198325776450047,0.162817084701692,0.0311746090319889
88,"ranFile088.csv",0.168004152101462,0.173172559480797,0.0360684183262632
89,"ranFile089.csv",0.126077249579274,0.480529816740793,0.0193226131030869
90,"ranFile090.csv",0.0859316647069671,0.541500823237125,0.00646163144057091
91,"ranFile091.csv",0.168007021105408,0.139004257014164,0.0236384372914818
92,"ranFile092.csv",0.0841410833410699,0.38480854160527,0.00922425856930998
93,"ranFile093.csv",-0.179228200226374,0.163004149536582,0.0427864622857447
94,"ranFile094.csv",0.11641541101267,0.546758086276904,0.0122329896034501
95,"ranFile095.csv",0.106090669627914,0.418133454211406,0.0106024022501268
96,"ranFile096.csv",-0.035010950462201,0.907650371983106,0.00127931467262293
97,"ranFile097.csv",0.16852741508288,0.137932571394284,0.0279979264011123
98,"ranFile098.csv",-0.146241046202616,0.222554479080893,0.0203118498610308
99,"ranFile099.csv",-0.107914600923888,0.775507426690122,0.0146173880552854
100,"ranFile100.csv",-0.0982695582495603,0.625244518535743,0.0073126539643569
