# simulated random data filefor batch processing
timestamp: 2018-03-27 16:00:27
#LPB
--------------

"varX","varY"
0.765596351586282,0.742081829579547
0.066604514606297,0.819995134370402
0.916460512438789,0.290955420816317
0.00349559192545712,0.246462631504983
NA,0.154382150853053
0.338749814312905,0.798336235107854
0.273428681772202,0.853248122381046
0.0553394053131342,0.00313390023075044
NA,0.846317274263129
0.270835716277361,NA
0.0806041748728603,0.584371282486245
0.639034879393876,0.341736604925245
0.17078735656105,0.183690306730568
0.0922098562587053,0.583974417997524
0.313647388713434,NA
0.548212676076218,0.47649318841286
0.353028757497668,0.0501436924096197
0.0943445828743279,0.689920105040073
0.800721483305097,0.779119898099452
0.770446630427614,0.409058226970956
0.195064597763121,0.636601813836023
0.993782412260771,0.406579699600115
0.441553705371916,0.514106644783169
0.28021964780055,0.97562590893358
0.26028913911432,0.792435318697244
0.56452207127586,0.471338385948911
0.359712185105309,0.771276211598888
0.0779578301589936,0.388102758675814
0.799876416567713,0.357936993474141
0.344279871787876,0.483162182848901
0.757499380968511,NA
0.0308264927007258,0.0615394248161465
0.333674544468522,0.218004786409438
0.742819849634543,0.273237956454977
0.674908059882,0.57036784524098
0.837736039422452,0.665972029324621
0.840746438130736,0.18303993740119
0.753742355154827,0.781263750977814
0.453614426311105,0.33352357824333
0.556793836411089,0.792528357822448
0.203901803819463,0.124059865484014
0.067387280985713,0.603565522003919
0.143898321548477,0.702167592011392
0.364910741569474,0.745037204585969
0.795149353099987,0.496084479847923
0.22791689960286,0.67851244378835
0.901806404348463,0.555369060486555
0.938550614984706,0.353268222883344
0.124865753576159,0.139233013149351
0.169190646149218,0.984081490896642
0.478021079907194,0.0978321172297001
0.153520378982648,0.768658156739548
0.474849965889007,0.759127780329436
0.0824749304447323,0.481244083493948
0.729085830505937,0.988694090861827
0.891594020882621,0.590901262592524
0.90475569688715,0.449290750082582
0.138755704509094,0.0464199555572122
NA,0.933004789287224
0.261951551772654,0.0285504525527358
0.915920519502833,0.255424292758107
0.0606856015510857,0.540621189400554
0.928289476549253,0.0672046942636371
0.821035380475223,0.92212503682822
0.757149698678404,0.901160333072767
0.692986809648573,0.634486119030043
0.140766174765304,0.919600730296224
0.918884445680305,0.396848622011021
0.583270503440872,0.369822612497956
0.461156143341213,0.260790195781738
0.560122109716758,0.776148136006668
0.348573931027204,0.943537388928235
0.819701242260635,0.91749423998408
