# simulated random data filefor batch processing
timestamp: 2018-03-27 16:00:27
#LPB
--------------

"varX","varY"
0.911733763292432,0.679970947792754
0.748492617160082,0.0392193351872265
0.152009448735043,0.28629539324902
NA,0.608813925879076
0.284542829962447,0.16234811511822
0.213390221819282,0.776804049033672
0.325328377541155,0.980516076786444
0.199544443516061,0.212035359581932
0.593927443493158,0.999421570217237
0.526316832751036,0.854131744941697
0.41547291399911,0.564020815072581
0.585151740116999,0.0702223950065672
0.529282867442816,0.96955216769129
0.970411380985752,0.972451791167259
0.534948348067701,NA
0.07166559365578,0.481485988479108
