# simulated random data filefor batch processing
timestamp: 2018-03-27 16:00:27
#LPB
--------------

"varX","varY"
0.647814396535978,0.287344246404245
0.142533829668537,0.819124451838434
0.740522591862828,0.330427780281752
0.318989645689726,0.648511203704402
0.250516271684319,0.22493486572057
0.772848762804642,0.66147847357206
0.226591450162232,0.443410168169066
0.973840652266517,0.892972763627768
0.0353999265935272,0.899206786649302
0.768074653344229,0.103632013779134
0.086763899307698,0.425971548072994
0.760495691094548,0.799569335766137
0.881738887401298,0.43513288279064
0.865790359443054,0.807545391842723
0.762305032694712,0.179222466656938
0.299506386509165,0.0889981887303293
0.472166542196646,0.736661792267114
0.151227713795379,0.221618864685297
0.00994110689498484,0.205900292377919
0.875383770791814,0.485719392541796
0.251184798078611,0.559587740106508
0.223481059772894,0.397895356174558
0.344728619093075,0.303606789326295
0.973568853223696,0.155696991598234
0.481113349786028,0.831189146498218
0.555203890427947,0.400525490520522
0.208952668355778,0.24653957481496
0.637529058149084,0.251056631794199
0.233046309323981,0.4069948438555
0.561991861788556,0.00231358339078724
0.693656034534797,0.408057815860957
0.116287241922691,0.733644505264238
0.844089298741892,0.399585906183347
0.0923352118115872,0.256078264676034
0.736287280684337,0.629876240389422
0.358360835816711,0.434564457507804
0.37589062936604,0.147667230572551
