# simulated random data filefor batch processing
timestamp: 2018-03-27 16:00:27
#LPB
--------------

"varX","varY"
0.784424422308803,0.127491901395842
NA,0.383108019130304
0.353692843345925,0.165991261368617
0.276282823411748,0.499858344672248
0.443162654526532,NA
NA,0.3028541917447
0.273522149305791,0.8616603910923
0.697438422590494,0.282312091905624
0.884532403200865,0.649553362512961
0.491818189388141,0.726341008208692
0.112063991604373,NA
0.937330848304555,0.811940836952999
0.515684972284362,0.230663364287466
0.897672462509945,0.11489646602422
NA,0.646853304002434
0.826074649346992,0.164715203922242
0.822956232121214,0.495815415866673
0.99502132460475,0.10697062057443
0.217254342278466,0.964673134032637
0.350049877306446,0.10610238974914
0.0140981487929821,0.9377862282563
0.240587676409632,0.962539361091331
0.252576068276539,0.939078459516168
0.163899126695469,0.929212291259319
0.705988984787837,0.477174699306488
0.316078121541068,0.551001065177843
0.727420939831063,NA
